traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
9282.0,2099-00-00 99:99,,Islington,3707.0,36.31481407551575,1.0,Medium,,1281.0
9283.0,,London,Islington,2339.0,71.19781998485533,3.0,High,Damaged,24216.0
9284.0,2024-01-12 19:00,,,2223.0,,7.0,Low,,6635.0
9285.0,2024-01-12T20:00Z,,Camden,2229.0,5.83528535125681,9.0,Medium,Damaged,8990.0
9286.0,2024-01-12 21:00,London,Southwark,1450.0,10.05399033484186,8.0,Low,Damaged,3946.0
9287.0,2024-01-12 22:00,London,Southwark,3562.0,27.901973693721143,10.0,,Damaged,
9288.0,2024-01-12T23:00Z,,Chelsea,1234.0,14.989931236852039,1.0,High,Snowy,9932.0
9289.0,,,Chelsea,3441.0,,2.0,Low,Snowy,
9290.0,2024-01-13 01:00,,Islington,593.0,73.4779330023075,8.0,High,Snowy,
9291.0,2024-01-13T02:00Z,London,Southwark,4575.0,23.752968223475087,8.0,Low,Wet,1703.0
9292.0,2024-01-13 03:00,,Islington,4675.0,62.97711842684541,9.0,,Damaged,6923.0
9293.0,2024-01-13 04:00,London,,,31.89430374402082,1.0,Medium,Wet,9176.0
9294.0,2099-00-00 99:99,London,Southwark,501.0,-1.7838507591415578,3.0,,Damaged,8538.0
9295.0,13/01/2024 06AM,,Islington,2969.0,88.24607698991025,10.0,High,Wet,
9296.0,2024-01-13T07:00Z,London,Chelsea,4044.0,76.86196866288974,56.0,High,,8651.0
9297.0,2024-01-13 08:00,London,Kensington,4105.0,-4.614007023707153,9.0,,Snowy,4403.0
9298.0,,,Southwark,3637.0,-6.745904710001168,9.0,High,,45780.0
9299.0,13/01/2024 10AM,London,Kensington,1846.0,87.15341281187202,,,Damaged,6691.0
9300.0,2024-01-13 11:00,London,Chelsea,1158.0,57.98551438762205,6.0,Medium,Snowy,9002.0
9301.0,13/01/2024 12PM,,Southwark,2902.0,78.69254158381516,10.0,High,Dry,1712.0
9302.0,2024-01-13 13:00,London,Chelsea,732.0,116.64279140107462,2.0,Medium,Snowy,7306.0
9303.0,2024-01-13T14:00Z,,Chelsea,,62.49651498973842,3.0,Medium,Dry,9072.0
9304.0,2024-01-13T15:00Z,,,1918.0,81.64368506227248,3.0,Low,,7669.0
9305.0,2024-01-13T16:00Z,,Camden,,90.18575117554363,0.0,,Snowy,37206.0
9306.0,2024-01-13 17:00,,Islington,871.0,,4.0,Low,Dry,2763.0
9307.0,2024-01-13T18:00Z,,,2168.0,-17.338663860188618,7.0,High,Snowy,6275.0
9308.0,13/01/2024 07PM,London,Southwark,1531.0,44.272615904358624,1.0,Medium,Snowy,8116.0
9309.0,13/01/2024 08PM,,Southwark,677.0,7.683550725116607,2.0,Low,,4060.0
9310.0,13/01/2024 09PM,London,Camden,,103.5092661898611,5.0,High,Snowy,2535.0
9311.0,2024-01-13 22:00,London,Southwark,2704.0,9.635421649907986,5.0,Medium,Snowy,7869.0
9312.0,2024-01-13 23:00,,Chelsea,4813.0,85.28809331726836,7.0,,,3636.0
9313.0,14/01/2024 12AM,London,Chelsea,2980.0,32.32560927861934,0.0,Low,Dry,6046.0
9314.0,2024-01-14T01:00Z,London,Southwark,437.0,116.27761482380032,3.0,Medium,Snowy,4867.0
9315.0,2024-01-14 02:00,,Southwark,626.0,62.651840941316586,7.0,High,Wet,7107.0
9316.0,14/01/2024 03AM,London,Islington,11155.0,51.177519745544544,7.0,,Wet,5480.0
9317.0,2024-01-14T04:00Z,,Chelsea,4428.0,80.53120973775071,0.0,,Dry,351.0
9318.0,2024-01-14 05:00,,Chelsea,721.0,34.939888994672415,7.0,High,Damaged,30833.0
9319.0,2024-01-14 06:00,London,Islington,1614.0,72.61907760031512,3.0,High,Snowy,1981.0
9320.0,2024-01-14T07:00Z,London,Southwark,3911.0,6.483393764696839,0.0,Low,,8137.0
9321.0,2099-00-00 99:99,London,Camden,2338.0,,3.0,High,Snowy,2423.0
9322.0,2024-01-14 09:00,London,Southwark,13622.0,34.847725070714674,4.0,High,,2023.0
9323.0,14/01/2024 10AM,London,,1146.0,115.69856850873441,2.0,High,Snowy,561.0
9324.0,2024-01-14 11:00,,Camden,1208.0,25.977002514242162,2.0,Low,Damaged,5471.0
9325.0,2024-01-14 12:00,London,Chelsea,1561.0,91.38890924827606,3.0,,Snowy,6602.0
9326.0,14/01/2024 01PM,London,Camden,4259.0,36.81165768942137,8.0,High,Wet,4691.0
9327.0,14/01/2024 02PM,,,3608.0,43.33090623013904,9.0,Medium,Snowy,554.0
9328.0,14/01/2024 03PM,London,Chelsea,337.0,50.83136991228057,1.0,,Damaged,1954.0
9329.0,14/01/2024 04PM,London,Kensington,4302.0,100.12481365827078,1.0,Low,Snowy,2137.0
9330.0,2024-01-14 17:00,London,,291.0,43.94423904923503,48.0,Medium,,2508.0
9331.0,14/01/2024 06PM,London,Chelsea,3273.0,118.2042182404576,3.0,,Wet,665.0
9332.0,2024-01-14T19:00Z,London,,,77.96769305620884,0.0,Low,Snowy,9426.0
9333.0,14/01/2024 08PM,London,Islington,630.0,56.02362113692337,29.0,Low,Wet,1031.0
9334.0,14/01/2024 09PM,,Camden,,116.67184296837566,8.0,Medium,Wet,8100.0
9335.0,2024-01-14 22:00,,Chelsea,3465.0,107.80722982498473,10.0,,Wet,6993.0
9336.0,2024-01-14T23:00Z,,Chelsea,2542.0,84.62323563072388,2.0,,Snowy,306.0
9337.0,2024-01-15T00:00Z,,Kensington,3229.0,4.1887852632118,2.0,,Damaged,3145.0
9338.0,2024-01-15T01:00Z,,Kensington,,49.64806475244908,1.0,High,Dry,8814.0
9339.0,2024-01-15 02:00,,Islington,3002.0,82.32463447352136,4.0,,Dry,2419.0
9340.0,15/01/2024 03AM,London,Southwark,4693.0,67.61766572822616,4.0,Medium,Dry,3191.0
9341.0,15/01/2024 04AM,,Chelsea,2958.0,106.07065880068814,9.0,Low,Dry,7897.0
9342.0,2024-01-15T05:00Z,London,Kensington,2935.0,101.0806018078539,7.0,,,6153.0
9343.0,15/01/2024 06AM,,Camden,4288.0,-15.897677700609165,3.0,High,Wet,327.0
9344.0,2024-01-15 07:00,,Kensington,4396.0,107.74621153118665,6.0,Medium,Damaged,2394.0
9345.0,2024-01-15T08:00Z,London,Islington,16181.0,,8.0,Medium,Snowy,8558.0
9346.0,2024-01-15T09:00Z,,,2129.0,17.663804790845475,3.0,High,Dry,611.0
9347.0,,London,Chelsea,23.0,103.82584308949528,9.0,,Wet,4822.0
9348.0,15/01/2024 11AM,,Camden,1947.0,7.505508707695947,0.0,,Damaged,3362.0
9349.0,2024-01-15T12:00Z,London,Southwark,3469.0,62.5741044621036,0.0,Medium,,7800.0
9350.0,2024-01-15 13:00,,Southwark,250.0,75.1011743470874,1.0,,,2108.0
9351.0,2024-01-15 14:00,,,674.0,74.38112388341874,8.0,Low,Dry,4124.0
9352.0,2024-01-15T15:00Z,London,Southwark,397.0,84.51954704360777,9.0,Medium,,6576.0
9353.0,15/01/2024 04PM,,,894.0,86.5235057274798,8.0,High,Dry,4800.0
9354.0,2024-01-15 17:00,London,Camden,1431.0,8.696142799752934,5.0,High,Damaged,5665.0
9355.0,15/01/2024 06PM,,,2335.0,90.6252169659531,,Medium,Damaged,6166.0
9356.0,15/01/2024 07PM,,Kensington,2586.0,84.60132819520562,,Medium,Wet,3866.0
9357.0,2024-01-15T20:00Z,London,Islington,2176.0,53.81748406262066,6.0,Low,Dry,7600.0
9358.0,15/01/2024 09PM,,,1525.0,90.54430175382082,7.0,,Dry,7241.0
9359.0,2024-01-15T22:00Z,,,384.0,112.48447415871775,2.0,High,Snowy,9349.0
9360.0,2024-01-15T23:00Z,London,Camden,1541.0,58.93867120658787,1.0,Medium,,31873.0
9361.0,16/01/2024 12AM,,Chelsea,2872.0,20.36829186848027,0.0,Medium,Damaged,9005.0
9362.0,2024-01-16T01:00Z,,Kensington,20908.0,41.19746414498983,5.0,High,Wet,8859.0
9363.0,2024-01-16 02:00,,Camden,1869.0,-7.003557685817405,4.0,High,Damaged,2977.0
9364.0,2024-01-16 03:00,,Chelsea,2305.0,83.14287351994714,8.0,Low,,187.0
9365.0,2024-01-16 04:00,,Camden,1975.0,65.69062743729624,4.0,Low,Snowy,3600.0
9366.0,2024-01-16T05:00Z,London,Kensington,2191.0,48.15302016885676,9.0,,Dry,4635.0
9367.0,2024-01-16T06:00Z,London,Southwark,260.0,94.37245842440343,10.0,Medium,Snowy,9620.0
9368.0,2024-01-16T07:00Z,,Camden,3486.0,119.05174555569872,2.0,Low,Damaged,1379.0
9369.0,16/01/2024 08AM,,Kensington,3243.0,96.67266211245018,10.0,High,Wet,8664.0
9370.0,2024-01-16T09:00Z,London,Chelsea,3886.0,106.06302659698811,,Medium,Damaged,7103.0
9371.0,2024-01-16T10:00Z,London,,4708.0,71.52678270475629,10.0,Low,Dry,518.0
9372.0,TBD,,Southwark,4221.0,23.291171513001952,10.0,,Damaged,7463.0
9373.0,2024-01-16T12:00Z,London,Islington,3381.0,,8.0,Medium,Dry,1231.0
9374.0,2024-01-16T13:00Z,,Islington,4284.0,47.022117936172826,3.0,Medium,Wet,6412.0
9375.0,2024-01-16T14:00Z,London,Camden,792.0,,2.0,High,Damaged,4925.0
9376.0,2024-01-16T15:00Z,,Kensington,2833.0,80.73624955175191,2.0,Medium,Damaged,3118.0
9377.0,2024-01-16T16:00Z,,Camden,3843.0,,5.0,High,,1984.0
9378.0,2024-01-16T17:00Z,London,Southwark,2827.0,21.14048493224943,2.0,Low,Wet,4022.0
9379.0,2024-01-16 18:00,London,Islington,2570.0,109.54689101472714,8.0,Medium,Snowy,6833.0
9380.0,2024-01-16 19:00,London,Islington,777.0,97.60920950007615,7.0,Medium,Wet,4919.0
9381.0,2024-01-16T20:00Z,,Kensington,2375.0,89.9327853864688,1.0,Medium,Damaged,767.0
9382.0,2024-01-16T21:00Z,,,2920.0,34.589760567285396,6.0,Medium,Wet,6022.0
9383.0,16/01/2024 10PM,London,Chelsea,4496.0,25.563008862802917,3.0,Medium,Snowy,9203.0
9384.0,2024-01-16T23:00Z,,Islington,1703.0,56.66197683598214,1.0,,Snowy,6649.0
9385.0,2024-01-17 00:00,London,Southwark,3264.0,98.99914833799919,8.0,,Dry,2370.0
9386.0,2024-01-17T01:00Z,London,Islington,15813.0,96.72804915663129,0.0,Low,Snowy,1367.0
9387.0,2024-01-17 02:00,London,Southwark,1127.0,67.69286020355939,4.0,High,Dry,4188.0
9388.0,2024-01-17T03:00Z,,Kensington,4837.0,-16.685586459938474,8.0,Low,Snowy,3421.0
9389.0,2024-01-17T04:00Z,London,,2107.0,106.26463981718298,7.0,Medium,Snowy,7056.0
9390.0,2024-01-17 05:00,London,Southwark,4823.0,103.87949113032664,1.0,Medium,Wet,9932.0
9391.0,2024-01-17 06:00,,Southwark,762.0,,2.0,Medium,Dry,1660.0
9392.0,2024-01-17 07:00,,Southwark,3229.0,30.571614561382482,58.0,High,Damaged,7586.0
9393.0,2024-01-17 08:00,London,Southwark,1231.0,44.16465190562076,0.0,Low,Snowy,346.0
9394.0,2024-01-17 09:00,London,,836.0,37.69969596979489,3.0,Medium,Snowy,4323.0
9395.0,2024-01-17 10:00,,Southwark,3816.0,85.10587467169972,,,Snowy,5324.0
9396.0,Invalid,,Camden,3839.0,112.54616657566814,4.0,High,Damaged,8978.0
9397.0,2024-01-17 12:00,London,Chelsea,644.0,47.24263686569761,4.0,Medium,Snowy,5048.0
9398.0,17/01/2024 01PM,,,3163.0,31.114690182091355,4.0,High,,7646.0
9399.0,17/01/2024 02PM,,Islington,2917.0,19.546402548535006,8.0,Low,Wet,9292.0
9400.0,2024-01-17T15:00Z,London,Islington,,52.91880635476249,1.0,,Damaged,2488.0
9401.0,17/01/2024 04PM,London,Kensington,3364.0,94.37191069816244,5.0,,Snowy,2250.0
9402.0,2024-01-17T17:00Z,London,Camden,1101.0,114.65380854096718,0.0,,Snowy,3435.0
9403.0,2024-01-17T18:00Z,,Southwark,,52.77812381620308,0.0,,Wet,8949.0
9404.0,Invalid,London,Southwark,12.0,24.175388782608735,6.0,Medium,Dry,3293.0
9405.0,2024-01-17 20:00,London,,2896.0,70.4074638730431,9.0,Medium,,
9406.0,2024-01-17T21:00Z,London,Islington,1751.0,107.90770697739715,6.0,Medium,,7451.0
9407.0,2024-01-17 22:00,London,Chelsea,4610.0,-17.29257712140937,0.0,High,Wet,1440.0
9408.0,2024-01-17 23:00,London,,4565.0,106.8180774822277,1.0,High,,3245.0
9409.0,18/01/2024 12AM,London,Kensington,4401.0,66.77836382990589,7.0,,Snowy,4716.0
9410.0,18/01/2024 01AM,London,Islington,399.0,-2.386252823064517,8.0,High,Damaged,6452.0
9411.0,2024-01-18T02:00Z,,Islington,1499.0,93.45775806895568,2.0,High,Wet,8471.0
9412.0,18/01/2024 03AM,London,,431.0,59.28729980736948,6.0,High,Damaged,7029.0
9413.0,2024-01-18T04:00Z,London,Camden,1000.0,105.1720031154187,0.0,Medium,,2913.0
9414.0,18/01/2024 05AM,London,Southwark,2077.0,-16.15853131412713,2.0,,Damaged,600.0
9415.0,18/01/2024 06AM,,Islington,4114.0,11.950821921145867,10.0,Medium,Wet,8797.0
9416.0,2024-01-18T07:00Z,London,Islington,83.0,32.90590868169292,0.0,,Wet,5377.0
9417.0,2024-01-18 08:00,,,4355.0,73.7395072626966,0.0,Medium,Dry,
9418.0,2024-01-18 09:00,,Chelsea,3708.0,73.97084164603099,3.0,,Dry,5341.0
9419.0,2024-01-18T10:00Z,,Southwark,852.0,91.91407849336487,2.0,Low,Damaged,8275.0
9420.0,2024-01-18 11:00,,Camden,4523.0,33.60646265115728,2.0,High,Dry,9409.0
9421.0,18/01/2024 12PM,London,Chelsea,1478.0,93.43006931959903,8.0,Medium,Damaged,8881.0
9422.0,18/01/2024 01PM,,Camden,3556.0,103.8365004903886,3.0,Low,Snowy,3407.0
9423.0,2024-01-18 14:00,London,Kensington,811.0,48.15420343015565,1.0,,,7032.0
9424.0,2024-01-18T15:00Z,,Southwark,2627.0,26.18631186372005,3.0,,Damaged,2177.0
9425.0,2024-01-18 16:00,,Chelsea,97.0,20.657318125856186,1.0,Medium,Dry,6742.0
9426.0,2024-01-18 17:00,,Chelsea,2524.0,22.50944234275258,1.0,Low,Snowy,4254.0
9427.0,2024-01-18 18:00,London,Chelsea,3313.0,44.365396659612024,7.0,Medium,Snowy,2590.0
9428.0,2024-01-18 19:00,London,,4434.0,107.36462946887136,8.0,,Wet,9667.0
9429.0,2024-01-18T20:00Z,,Southwark,4407.0,64.44591114852659,8.0,High,Dry,6124.0
9430.0,18/01/2024 09PM,London,Southwark,4132.0,65.27058493108433,10.0,Low,Wet,4462.0
9431.0,2024-01-18 22:00,London,Camden,2589.0,32.83974352384594,3.0,Low,Wet,6695.0
9432.0,18/01/2024 11PM,London,Camden,847.0,33.94398626983326,9.0,Low,,5902.0
9433.0,2024-01-19T00:00Z,,Kensington,4684.0,116.63886372036555,1.0,Low,,44563.0
9434.0,2024-01-19T01:00Z,London,Camden,931.0,91.88321970652935,4.0,Medium,Damaged,1386.0
9435.0,19/01/2024 02AM,London,Chelsea,1665.0,45.95332771719933,4.0,High,,7560.0
9436.0,19/01/2024 03AM,London,Camden,4756.0,113.47138808795994,8.0,,Wet,7151.0
9437.0,2024-01-19T04:00Z,London,Islington,1537.0,62.09116631619039,7.0,High,Damaged,9438.0
9438.0,2024-01-19T05:00Z,,Camden,3427.0,96.74797887533389,5.0,,Snowy,4881.0
9439.0,2024-01-19 06:00,London,,1005.0,73.6210948076973,4.0,Low,Damaged,7723.0
9440.0,19/01/2024 07AM,,Southwark,3724.0,66.81164699290133,9.0,Medium,Snowy,9506.0
9441.0,2024-01-19T08:00Z,,Islington,1877.0,84.49556129040648,0.0,Low,,9689.0
9442.0,2024-01-19 09:00,,Chelsea,577.0,21.268405662558255,,,Damaged,6404.0
9443.0,19/01/2024 10AM,,Islington,1420.0,73.59397219543656,3.0,Low,Wet,3924.0
9444.0,,London,Islington,1193.0,18.527070299396545,5.0,High,Dry,7499.0
9445.0,2024-01-19 12:00,London,Southwark,3330.0,65.59947102393727,4.0,High,Wet,7194.0
9446.0,2024-01-19 13:00,London,Kensington,1531.0,75.52962875375046,2.0,Low,Damaged,1629.0
9447.0,19/01/2024 02PM,London,Camden,2489.0,17.710515420491248,8.0,High,,5177.0
9448.0,2024-01-19T15:00Z,,Southwark,23.0,86.6003609194741,6.0,Medium,Wet,2759.0
9449.0,19/01/2024 04PM,London,Kensington,3063.0,28.726291007633353,9.0,,Snowy,8436.0
9450.0,2024-01-19T17:00Z,,Islington,19870.0,109.77696701572114,8.0,Medium,Wet,6680.0
9451.0,Invalid,London,Islington,1344.0,11.702650529662534,4.0,Low,Damaged,2774.0
9452.0,2024-01-19 19:00,,Southwark,,,2.0,Low,Wet,8390.0
9453.0,2024-01-19T20:00Z,,Southwark,,85.23690722922136,10.0,Medium,Damaged,7893.0
9454.0,2024-01-19T21:00Z,London,,1720.0,33.62561126841538,1.0,High,,5219.0
9455.0,2024-01-19T22:00Z,London,Camden,4787.0,90.53882791808276,4.0,Low,Snowy,9506.0
9456.0,19/01/2024 11PM,,,2123.0,64.45119140105905,0.0,Low,Wet,5211.0
9457.0,2024-01-20 00:00,London,Southwark,,3.09058425160515,9.0,Medium,Dry,4397.0
9458.0,20/01/2024 01AM,,Kensington,2821.0,87.89197444158403,3.0,Low,Snowy,1112.0
9459.0,2024-01-20T02:00Z,,Southwark,500.0,53.11247738908878,3.0,,Snowy,9995.0
9460.0,2024-01-20T03:00Z,London,Chelsea,692.0,92.91279187755279,5.0,,Snowy,8870.0
9461.0,2024-01-20 04:00,,Islington,1585.0,64.14303881380334,8.0,Low,Wet,7778.0
9462.0,2024-01-20 05:00,London,Chelsea,972.0,74.93361508182218,8.0,Low,Snowy,2540.0
9463.0,2024-01-20 06:00,London,Chelsea,3177.0,-13.084675161966413,4.0,Low,Snowy,7479.0
9464.0,2024-01-20T07:00Z,,Islington,,38.49857444212571,5.0,Low,,6494.0
9465.0,20/01/2024 08AM,London,Chelsea,4727.0,115.83877822466091,5.0,High,,7858.0
9466.0,20/01/2024 09AM,London,Southwark,4204.0,62.175638141922256,9.0,Medium,Dry,9857.0
9467.0,20/01/2024 10AM,,Southwark,14283.0,59.17421069523032,5.0,High,Snowy,5314.0
9468.0,,London,Chelsea,2744.0,32.120508231985006,8.0,Low,Wet,7673.0
9469.0,20/01/2024 12PM,London,Camden,797.0,50.44008797497396,9.0,Medium,Dry,
9470.0,20/01/2024 01PM,London,Southwark,4534.0,4.2212050304199655,1.0,,Dry,1209.0
9471.0,20/01/2024 02PM,London,Camden,4380.0,38.800816569583255,10.0,High,,1898.0
9472.0,20/01/2024 03PM,London,,4472.0,82.65947539794082,8.0,High,Dry,1982.0
9473.0,,London,Camden,4749.0,74.36859134454754,8.0,High,Damaged,46846.0
9474.0,20/01/2024 05PM,London,Islington,,100.7307154938337,4.0,,Damaged,303.0
9475.0,20/01/2024 06PM,,Camden,2587.0,29.03235287538046,8.0,Medium,Snowy,654.0
9476.0,2024-01-20 19:00,,Camden,2130.0,74.16874647036713,7.0,Medium,Damaged,6259.0
9477.0,2024-01-20T20:00Z,London,Islington,3794.0,100.68360584543005,5.0,Low,Snowy,1889.0
9478.0,2024-01-20T21:00Z,London,Camden,21575.0,53.75294224528455,1.0,Medium,Damaged,6939.0
9479.0,20/01/2024 10PM,,Southwark,241.0,52.86481372342091,3.0,,Snowy,4597.0
9480.0,20/01/2024 11PM,,Kensington,1717.0,86.77855162411419,0.0,,Damaged,4186.0
9481.0,21/01/2024 12AM,London,Kensington,2663.0,54.798306174347175,5.0,,Snowy,6113.0
9482.0,32/13/2025 25:61,London,Islington,2304.0,111.60986796143565,9.0,Low,Dry,2713.0
9483.0,2024-01-21 02:00,,Camden,78.0,31.359081896099273,7.0,Medium,Dry,5212.0
9484.0,2024-01-21T03:00Z,,Kensington,3799.0,50.443858725329235,9.0,High,Damaged,7511.0
9485.0,21/01/2024 04AM,London,Islington,3460.0,96.66675143498118,7.0,High,Dry,697.0
9486.0,21/01/2024 05AM,London,Camden,119.0,5.869409334134586,6.0,Medium,,5964.0
9487.0,21/01/2024 06AM,,Camden,4870.0,109.90611561353312,0.0,,Damaged,1332.0
9488.0,2024-01-21 07:00,,Chelsea,1832.0,118.64734622430596,5.0,Medium,,4758.0
9489.0,2024-01-21T08:00Z,,Chelsea,,113.30470350602002,28.0,,,7520.0
9490.0,2024-01-21 09:00,,Islington,3703.0,76.95808441835685,0.0,,Wet,9522.0
9491.0,2024-01-21T10:00Z,,Kensington,4370.0,53.23614613305514,52.0,Medium,Snowy,5127.0
9492.0,2024-01-21 11:00,London,Islington,4522.0,104.79461797542544,5.0,High,Damaged,8718.0
9493.0,21/01/2024 12PM,,Camden,3506.0,29.074299225711666,7.0,Medium,Dry,32346.0
9494.0,21/01/2024 01PM,London,Chelsea,817.0,10.79879549973773,6.0,Medium,Damaged,1390.0
9495.0,Invalid,London,Islington,1412.0,110.31493042016712,8.0,Low,Wet,4402.0
9496.0,21/01/2024 03PM,,Kensington,2527.0,39.45710865911497,6.0,,Damaged,3753.0
9497.0,21/01/2024 04PM,,Islington,1364.0,39.18853060400466,,High,Wet,20788.0
9498.0,21/01/2024 05PM,,,830.0,71.87455683292065,6.0,,Snowy,87.0
9499.0,2024-01-21 18:00,,Camden,4918.0,80.64351381312436,5.0,Low,Damaged,6339.0
9500.0,32/13/2025 25:61,London,,873.0,21.777884944240725,8.0,Low,Damaged,9759.0
9501.0,21/01/2024 08PM,London,Chelsea,2707.0,43.710466204635864,0.0,,Damaged,3096.0
9502.0,21/01/2024 09PM,,Kensington,322.0,111.91190827794836,8.0,Medium,,9913.0
9503.0,21/01/2024 10PM,London,Kensington,196.0,8.36912454671324,5.0,Medium,Wet,7043.0
9504.0,2024-01-21T23:00Z,London,Chelsea,1069.0,79.54992976880801,8.0,Low,,3732.0
9505.0,22/01/2024 12AM,London,Camden,569.0,105.82346318826139,4.0,High,Damaged,5296.0
9506.0,2024-01-22 01:00,,Southwark,291.0,80.28113230851973,,,Dry,887.0
9507.0,22/01/2024 02AM,London,Camden,330.0,68.6723698563974,,Medium,,2814.0
9508.0,2024-01-22T03:00Z,,Kensington,2761.0,102.6253077050763,5.0,High,Snowy,4602.0
9509.0,2024-01-22T04:00Z,London,Islington,985.0,94.61655385787637,0.0,Medium,Wet,9751.0
9510.0,2024-01-22 05:00,,Kensington,434.0,48.51999348764103,7.0,,Wet,1137.0
9511.0,22/01/2024 06AM,,Camden,4386.0,106.82822516914602,7.0,Low,Damaged,6750.0
9512.0,2024-01-22T07:00Z,London,Camden,17207.0,93.49219054300485,8.0,Low,Wet,1478.0
9513.0,2024-01-22 08:00,,Camden,4554.0,42.54794014365189,0.0,Medium,,9585.0
9514.0,2024-01-22T09:00Z,London,Islington,1443.0,25.524571233627206,6.0,Medium,Dry,2862.0
9515.0,2024-01-22 10:00,,Kensington,767.0,100.02499931294736,45.0,Low,Damaged,6509.0
9516.0,2024-01-22T11:00Z,London,Chelsea,2177.0,40.012593687532785,5.0,Medium,Damaged,3982.0
9517.0,22/01/2024 12PM,,Southwark,4647.0,36.97020196870998,6.0,High,Wet,3146.0
9518.0,2024-01-22 13:00,London,Camden,3410.0,44.551265498463486,7.0,High,Snowy,2698.0
9519.0,2024-01-22T14:00Z,London,Camden,4676.0,106.19986763604055,4.0,Low,Damaged,4607.0
9520.0,2024-01-22 15:00,London,Kensington,4969.0,-7.185530346931609,8.0,,Damaged,5680.0
9521.0,2024-01-22 16:00,,Kensington,3971.0,94.33600236665062,0.0,Medium,,3940.0
9522.0,2024-01-22 17:00,London,Camden,2816.0,82.1978448246124,1.0,High,Damaged,1294.0
9523.0,2024-01-22 18:00,,Chelsea,,17.868991123209803,6.0,High,Damaged,5400.0
9524.0,2024-01-22T19:00Z,,Islington,1718.0,5.029027729212141,1.0,Low,Wet,1516.0
9525.0,2024-01-22T20:00Z,London,,3299.0,36.923402306561634,6.0,Medium,Dry,2130.0
9526.0,2024-01-22 21:00,,Southwark,97.0,77.43218899605881,7.0,Low,Wet,5080.0
9527.0,2024-01-22T22:00Z,London,Kensington,10621.0,106.79573742329708,7.0,High,,7834.0
9528.0,2024-01-22 23:00,London,Camden,,30.21633098146195,5.0,Medium,Snowy,693.0
9529.0,23/01/2024 12AM,,Islington,258.0,61.941217966842714,10.0,,,4811.0
9530.0,2024-01-23T01:00Z,London,Southwark,132.0,111.54853374189847,2.0,Medium,,6180.0
9531.0,2024-01-23T02:00Z,London,Southwark,1868.0,33.032115891568495,10.0,High,,4646.0
9532.0,23/01/2024 03AM,London,Southwark,1719.0,95.8722766804339,3.0,Medium,,575.0
9533.0,2024-01-23T04:00Z,,Islington,1620.0,107.17062166068992,2.0,Low,Damaged,1602.0
9534.0,TBD,London,Camden,1539.0,112.54257326413007,9.0,High,Dry,7302.0
9535.0,2024-01-23T06:00Z,,Islington,1880.0,103.19706442145807,,,Wet,8030.0
9536.0,2024-01-23T07:00Z,London,Islington,2565.0,62.38211189278997,1.0,Medium,Damaged,37337.0
9537.0,2024-01-23T08:00Z,London,,2758.0,113.30107625566674,5.0,High,Snowy,7286.0
9538.0,2024-01-23 09:00,,Kensington,1418.0,84.25428231482573,5.0,Low,Damaged,5858.0
9539.0,2024-01-23T10:00Z,,Kensington,4982.0,79.70027739329724,,High,Wet,449.0
9540.0,23/01/2024 11AM,,Islington,653.0,42.51689520010815,8.0,,Damaged,5105.0
9541.0,2024-01-23 12:00,,Kensington,75.0,46.03329637609406,3.0,High,Wet,4177.0
9542.0,2024-01-23 13:00,London,Islington,2854.0,21.481532357419376,7.0,High,Dry,6089.0
9543.0,23/01/2024 02PM,London,Southwark,593.0,75.21366810889401,9.0,Low,Damaged,4182.0
9544.0,23/01/2024 03PM,London,Islington,2737.0,9.100698015713244,5.0,Medium,Damaged,972.0
9545.0,2024-01-23 16:00,London,Southwark,4683.0,23.261934821671627,3.0,,,2129.0
9546.0,2024-01-23T17:00Z,,Chelsea,12233.0,,7.0,Medium,Wet,4152.0
9547.0,23/01/2024 06PM,London,Islington,2205.0,114.78218827328776,8.0,High,Damaged,5141.0
9548.0,2024-01-23T19:00Z,London,Chelsea,4855.0,97.48778784079107,10.0,Medium,Snowy,8435.0
9549.0,23/01/2024 08PM,London,Kensington,4148.0,112.05091921288945,8.0,Low,Snowy,8197.0
9550.0,2024-01-23 21:00,London,Camden,521.0,,5.0,,Damaged,8738.0
9551.0,2024-01-23 22:00,London,Southwark,2595.0,,,Low,Wet,9478.0
9552.0,23/01/2024 11PM,,Islington,2031.0,73.9405234466374,4.0,High,Damaged,1468.0
9553.0,2024-01-24 00:00,,Southwark,2187.0,46.17972984303189,9.0,High,Snowy,2228.0
9554.0,2024-01-24T01:00Z,London,Chelsea,2675.0,111.44173934792134,4.0,High,Dry,5410.0
9555.0,2024-01-24T02:00Z,,Southwark,2114.0,108.35614716048083,0.0,High,Snowy,863.0
9556.0,24/01/2024 03AM,London,,2775.0,78.66494567891189,1.0,High,Damaged,8609.0
9557.0,24/01/2024 04AM,London,Kensington,293.0,39.728871004470975,4.0,Medium,,7672.0
9558.0,24/01/2024 05AM,London,Camden,1692.0,118.53605831743012,6.0,,Dry,4481.0
9559.0,TBD,London,Chelsea,2410.0,31.580277755938408,0.0,,Dry,1337.0
9560.0,24/01/2024 07AM,,Camden,4745.0,118.45560412542532,44.0,,Dry,4735.0
9561.0,2024-01-24T08:00Z,,Chelsea,2837.0,80.63048042134693,6.0,Medium,Wet,8218.0
9562.0,2024-01-24T09:00Z,London,Islington,2766.0,18.064519849398884,8.0,,,1820.0
